source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,activity,activity_units,emissions_factor,emissions_factor_units,capacity,capacity_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,co2e_100yr,282495.9770627386,annual,1115772447.1726005,vehicle km traveled (VKT),6.792416289939881e-09,,1030.1053228135145,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,co2e_20yr,283013.9488937748,annual,1115772447.1726005,vehicle km traveled (VKT),6.792416289939881e-09,,1030.1053228135145,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108119,Afyonkarahisar Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.75574853617125,30.556078994234408,trace_30.556078994234408_38.75574853617125,n2o,7.578790946041256,annual,1115772447.1726005,vehicle km traveled (VKT),6.792416289939881e-09,T of N2O per VKT,1030.1053228135145,km,TUR,iso3_country,Afyonkarahisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,ch4,4.574011767949287,annual,519251050.1354584,vehicle km traveled (VKT),8.808863779391592e-09,T of CH4 per VKT,600.4927154102799,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,co2,130367.00409803409,annual,519251050.1354584,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,600.4927154102799,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,co2e_100yr,131466.17226530085,annual,519251050.1354584,vehicle km traveled (VKT),6.792416289939694e-09,,600.4927154102799,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,co2e_20yr,131707.22268547182,annual,519251050.1354584,vehicle km traveled (VKT),6.792416289939694e-09,,600.4927154102799,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,n2o,3.5269692915083803,annual,519251050.1354584,vehicle km traveled (VKT),6.792416289939694e-09,T of N2O per VKT,600.4927154102799,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,ch4,4.302385271148263,annual,488415461.8458,vehicle km traveled (VKT),8.808863779391549e-09,T of CH4 per VKT,600.1730336192769,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
111817,Akhisar Urban Area in Akhisar District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,38.91931028990524,27.835385600639327,trace_27.835385600639327_38.91931028990524,co2,122625.19353477284,annual,488415461.8458,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,600.1730336192769,km,TUR,iso3_country,Akhisar,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
